year,subject,region,scope,paper_type,status,ext,source_path,source_group,note
2024,英语,陕西,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（陕西）英语高考真题\2024年高考英语试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,英语,甘肃,common,新课标全国II卷,original,.mp3,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（甘肃）英语高考真题\2024年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,2008-2024_by_province,
2024,英语,甘肃,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（甘肃）英语高考真题\2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2024,英语,甘肃,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（甘肃）英语高考真题\2024年高考英语试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2024,英语,青海,common,全国甲卷,original,.mp3,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（青海）英语高考真题\2024年高考英语试卷（全国甲卷）听力音频.mp3,2008-2024_by_province,
2024,英语,青海,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（青海）英语高考真题\2024年高考英语试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,英语,青海,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（青海）英语高考真题\2024年高考英语试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,英语,宁夏,common,全国甲卷,original,.mp3,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（宁夏）英语高考真题\2024年高考英语试卷（全国甲卷）听力音频.mp3,2008-2024_by_province,
2024,英语,宁夏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（宁夏）英语高考真题\2024年高考英语试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,英语,宁夏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（宁夏）英语高考真题\2024年高考英语试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,英语,新疆,common,新课标全国II卷,original,.mp3,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（新疆）英语高考真题\2024年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,2008-2024_by_province,
2024,英语,新疆,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（新疆）英语高考真题\2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2024,英语,新疆,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（新疆）英语高考真题\2024年高考英语试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2024,物理,北京,local,北京卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（北京）物理高考真题\2024年高考物理试卷（北京）（空白卷）.pdf,2008-2024_by_province,
2024,物理,北京,local,北京卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（北京）物理高考真题\2024年高考物理试卷（北京）（解析卷）.pdf,2008-2024_by_province,
2024,物理,河北,local,河北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（河北）物理高考真题\2024年高考物理试卷（河北）（空白卷）.pdf,2008-2024_by_province,
2024,物理,河北,local,河北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（河北）物理高考真题\2024年高考物理试卷（河北）（解析卷）.pdf,2008-2024_by_province,
2024,物理,山西,common,山西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（山西）物理高考真题\2024年高考物理试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2024,物理,山西,common,山西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（山西）物理高考真题\2024年高考物理试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2024,物理,内蒙古,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（内蒙古）物理高考真题\2024年高考物理试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,物理,内蒙古,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（内蒙古）物理高考真题\2024年高考物理试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,物理,辽宁,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2010-2024·（辽宁）物理高考真题\2024年高考物理试卷（辽宁）（空白卷）.pdf,2008-2024_by_province,
2024,物理,辽宁,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2010-2024·（辽宁）物理高考真题\2024年高考物理试卷（辽宁）（解析卷）.pdf,2008-2024_by_province,
2024,物理,吉林,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2024年高考物理试卷（辽宁）（空白卷）.pdf,2008-2024_by_province,
2024,物理,吉林,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2024年高考物理试卷（辽宁）（解析卷）.pdf,2008-2024_by_province,
2024,物理,黑龙江,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（黑龙江）物理高考真题\2024年高考物理试卷（辽宁）（空白卷）.pdf,2008-2024_by_province,
2024,物理,黑龙江,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（黑龙江）物理高考真题\2024年高考物理试卷（辽宁）（解析卷）.pdf,2008-2024_by_province,
2024,物理,上海,local,上海卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2024年高考物理试卷（上海）（回忆版）（空白卷）.pdf,2008-2024_by_province,
2024,物理,上海,local,上海卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2024年高考物理试卷（上海）（回忆版）（解析卷）.pdf,2008-2024_by_province,
2024,物理,江苏,local,江苏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江苏）物理高考真题\2024年高考物理试卷（江苏）（回忆版）（空白卷）缺第8题、第16题.pdf,2008-2024_by_province,
2024,物理,江苏,local,江苏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江苏）物理高考真题\2024年高考物理试卷（江苏）（回忆版）（解析卷）缺第8题、第16题.pdf,2008-2024_by_province,
2024,物理,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（浙江）物理高考真题\2024年高考物理试卷（浙江）（1月）（空白卷）.pdf,2008-2024_by_province,
2024,物理,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（浙江）物理高考真题\2024年高考物理试卷（浙江）（1月）（解析卷）.pdf,2008-2024_by_province,
2024,物理,安徽,local,安徽卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2012-2024·（安徽）物理高考真题\2024年高考物理试卷（安徽）（空白卷）.pdf,2008-2024_by_province,
2024,物理,安徽,local,安徽卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2012-2024·（安徽）物理高考真题\2024年高考物理试卷（安徽）（解析卷）.pdf,2008-2024_by_province,
2024,物理,江西,local,江西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江西）物理高考真题\2024年高考物理试卷（江西）（空白卷）.pdf,2008-2024_by_province,
2024,物理,江西,local,江西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江西）物理高考真题\2024年高考物理试卷（江西）（解析卷）.pdf,2008-2024_by_province,
2024,物理,山东,local,山东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（山东）物理高考真题\2024年高考物理试卷（山东）（空白卷）.pdf,2008-2024_by_province,
2024,物理,山东,local,山东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（山东）物理高考真题\2024年高考物理试卷（山东）（解析卷）.pdf,2008-2024_by_province,
2024,物理,河南,common,河南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（河南）物理高考真题\2024年高考物理试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2024,物理,河南,common,河南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（河南）物理高考真题\2024年高考物理试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2024,物理,湖北,local,湖北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖北）物理高考真题\2024年高考物理试卷（湖北）（空白卷）.pdf,2008-2024_by_province,
2024,物理,湖北,local,湖北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖北）物理高考真题\2024年高考物理试卷（湖北）（解析卷）.pdf,2008-2024_by_province,
2024,物理,湖南,local,湖南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖南）物理高考真题\2024年高考物理试卷（湖南）（空白卷）.pdf,2008-2024_by_province,
2024,物理,湖南,local,湖南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖南）物理高考真题\2024年高考物理试卷（湖南）（解析卷）.pdf,2008-2024_by_province,
2024,物理,广东,local,广东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广东）物理高考真题\2024年高考物理试卷（广东）（空白卷）.pdf,2008-2024_by_province,
2024,物理,广东,local,广东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广东）物理高考真题\2024年高考物理试卷（广东）（解析卷）.pdf,2008-2024_by_province,
2024,物理,广西,local,广西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广西）物理高考真题\2024年高考物理试卷（广西）（空白卷）.pdf,2008-2024_by_province,
2024,物理,广西,local,广西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广西）物理高考真题\2024年高考物理试卷（广西）（解析卷）.pdf,2008-2024_by_province,
2024,物理,海南,local,海南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（海南）物理高考真题\2024年高考物理试卷（海南）（空白卷）.pdf,2008-2024_by_province,
2024,物理,海南,local,海南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（海南）物理高考真题\2024年高考物理试卷（海南）（解析卷）.pdf,2008-2024_by_province,
2024,物理,四川,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（四川）物理高考真题\2024年高考物理试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,物理,四川,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（四川）物理高考真题\2024年高考物理试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,物理,云南,common,云南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（云南）物理高考真题\2024年高考物理试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2024,物理,云南,common,云南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（云南）物理高考真题\2024年高考物理试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2024,物理,西藏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（西藏）物理高考真题\2024年高考物理试卷（全国甲卷）（空白卷）（缺22-24题）.pdf,2008-2024_by_province,
2024,物理,西藏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（西藏）物理高考真题\2024年高考物理试卷（全国甲卷）（解析卷）（缺22-24题）.pdf,2008-2024_by_province,
2024,物理,陕西,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（陕西）物理高考真题\2024年高考物理试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,物理,陕西,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（陕西）物理高考真题\2024年高考物理试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,物理,甘肃,local,甘肃卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（甘肃）物理高考真题\2024年高考物理试卷（甘肃）（空白卷）.pdf,2008-2024_by_province,
2024,物理,甘肃,local,甘肃卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（甘肃）物理高考真题\2024年高考物理试卷（甘肃）（解析卷）.pdf,2008-2024_by_province,
2024,物理,青海,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（青海）物理高考真题\2024年高考物理试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,物理,青海,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（青海）物理高考真题\2024年高考物理试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,物理,宁夏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2010-2024·（宁夏）物理高考真题\2024年高考物理试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,物理,宁夏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2010-2024·（宁夏）物理高考真题\2024年高考物理试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,物理,新疆,common,新疆卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（新疆）物理高考真题\2024年高考物理试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2024,物理,新疆,common,新疆卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（新疆）物理高考真题\2024年高考物理试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2024,化学,北京,local,北京卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（北京）化学高考真题\2024年高考化学试卷（北京）（空白卷）.pdf,2008-2024_by_province,
2024,化学,北京,local,北京卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（北京）化学高考真题\2024年高考化学试卷（北京）（解析卷）.pdf,2008-2024_by_province,
2024,化学,河北,local,河北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（河北）化学高考真题\2024年高考化学试卷（河北）（空白卷）.pdf,2008-2024_by_province,
2024,化学,河北,local,河北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（河北）化学高考真题\2024年高考化学试卷（河北）（解析卷）.pdf,2008-2024_by_province,
2024,化学,山西,common,山西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（山西）化学高考真题\2024年高考化学试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2024,化学,山西,common,山西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（山西）化学高考真题\2024年高考化学试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2024,化学,内蒙古,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（内蒙古）化学高考真题\2024年高考化学试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,化学,内蒙古,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（内蒙古）化学高考真题\2024年高考化学试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,化学,辽宁,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2010-2024·（辽宁）化学高考真题\2024年高考化学试卷（辽宁）（空白卷）.pdf,2008-2024_by_province,
2024,化学,辽宁,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2010-2024·（辽宁）化学高考真题\2024年高考化学试卷（辽宁）（解析卷）.pdf,2008-2024_by_province,
2024,化学,吉林,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2024年高考化学试卷（辽宁）（空白卷）.pdf,2008-2024_by_province,
2024,化学,吉林,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2024年高考化学试卷（辽宁）（解析卷）.pdf,2008-2024_by_province,
2024,化学,黑龙江,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（黑龙江）化学高考真题\2024年高考化学试卷（辽宁）（空白卷）.pdf,2008-2024_by_province,
2024,化学,黑龙江,local,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（黑龙江）化学高考真题\2024年高考化学试卷（辽宁）（解析卷）.pdf,2008-2024_by_province,
2024,化学,上海,local,上海卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2024年高考化学试卷（上海）（空白卷）.pdf,2008-2024_by_province,
2024,化学,上海,local,上海卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2024年高考化学试卷（上海）（解析卷）.pdf,2008-2024_by_province,
2024,化学,江苏,local,江苏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（江苏）化学高考真题\2024年高考化学试卷（江苏）（空白卷）.pdf,2008-2024_by_province,
2024,化学,江苏,local,江苏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（江苏）化学高考真题\2024年高考化学试卷（江苏）（解析卷）.pdf,2008-2024_by_province,
2024,化学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（浙江）化学高考真题\2024年高考化学试卷（浙江）（1月）（空白卷）.pdf,2008-2024_by_province,
2024,化学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（浙江）化学高考真题\2024年高考化学试卷（浙江）（1月）（解析卷）.pdf,2008-2024_by_province,
2024,化学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（浙江）化学高考真题\2024年高考化学试卷（浙江）（6月）（空白卷）.pdf,2008-2024_by_province,
2024,化学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（浙江）化学高考真题\2024年高考化学试卷（浙江）（6月）（解析卷）.pdf,2008-2024_by_province,
2024,化学,安徽,local,安徽卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2012-2024·（安徽）化学高考真题\2024年高考化学试卷（安徽）（空白卷）.pdf,2008-2024_by_province,
2024,化学,安徽,local,安徽卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2012-2024·（安徽）化学高考真题\2024年高考化学试卷（安徽）（解析卷）.pdf,2008-2024_by_province,
2024,化学,山东,local,山东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（山东）化学高考真题\2024年高考化学试卷（山东）（空白卷）.pdf,2008-2024_by_province,
2024,化学,山东,local,山东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（山东）化学高考真题\2024年高考化学试卷（山东）（解析卷）.pdf,2008-2024_by_province,
2024,化学,河南,common,河南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（河南）化学高考真题\2024年高考化学试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2024,化学,河南,common,河南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（河南）化学高考真题\2024年高考化学试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2024,化学,湖北,local,湖北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（湖北）化学高考真题\2024年高考化学试卷（湖北）（空白卷）.pdf,2008-2024_by_province,
2024,化学,湖北,local,湖北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（湖北）化学高考真题\2024年高考化学试卷（湖北）（解析卷）.pdf,2008-2024_by_province,
2024,化学,湖南,local,湖南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（湖南）化学高考真题\2024年高考化学试卷（湖南）（空白卷）.pdf,2008-2024_by_province,
2024,化学,湖南,local,湖南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（湖南）化学高考真题\2024年高考化学试卷（湖南）（解析卷）.pdf,2008-2024_by_province,
2024,化学,广东,local,广东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（广东）化学高考真题\2024年高考化学试卷（广东）（空白卷）.pdf,2008-2024_by_province,
2024,化学,广东,local,广东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（广东）化学高考真题\2024年高考化学试卷（广东）（解析卷）.pdf,2008-2024_by_province,
2024,化学,四川,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（四川）化学高考真题\2024年高考化学试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,化学,四川,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（四川）化学高考真题\2024年高考化学试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,化学,云南,common,云南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（云南）化学高考真题\2024年高考化学试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2024,化学,云南,common,云南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（云南）化学高考真题\2024年高考化学试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2024,化学,西藏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（西藏）化学高考真题\2024年高考化学试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
2024,化学,西藏,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（西藏）化学高考真题\2024年高考化学试卷（全国甲卷）（解析卷）.pdf,2008-2024_by_province,
2024,化学,陕西,common,全国甲卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（陕西）化学高考真题\2024年高考化学试卷（全国甲卷）（空白卷）.pdf,2008-2024_by_province,
